condition_number,fit_seconds,iterations,lambda,linear_solver,n_parameters,objective_variant,preparation_seconds,residual_norm,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,method,fit_and_validation_seconds,forgetting,ridge,eta,window,gamma,seed,share,C,epsilon,sweep,setting
,,,,,,,,,,,0.4735789734007044,0.15532634141406174,0.19706078248910905,fixed_share,0.0006567,,,1.0,,,2,0.01,,,members,3.0
,,,,,,,,,,,0.4610935899849211,0.15249539298766512,0.19320333320518038,fixed_share,0.0006821,,,1.0,,,2,0.02,,,members,3.0
,,,,,,,,,,,0.4338995465490556,0.14718083976472188,0.18527487143677468,fixed_share,0.0006735,,,1.0,,,2,0.05,,,members,3.0
,,,,,,,,,,,0.4171518820409937,0.14546353327074638,0.1814515662015601,fixed_share,0.0006744,,,1.0,,,2,0.1,,,members,3.0
,,,,,,,,,,,0.8041419934905936,0.19379510282230453,0.2748929984086736,passive_aggressive,0.0002513,,,,,,2,,1.0e12,0.0001,members,3.0
,,,,,,,,,,,0.8023200878384332,0.1934222400972225,0.27432491475811854,passive_aggressive,0.0002293,,,,,,2,,1.0e12,0.001,members,3.0
,,,,,,,,,,,0.7850595348368654,0.18999482073261098,0.26894537290770587,passive_aggressive,0.0002468,,,,,,2,,1.0e12,0.01,members,3.0
,,,,,,,,,,,0.6475263621874318,0.16154246871114,0.22573975827726336,passive_aggressive,0.0002583,,,,,,2,,1.0e12,0.1,members,3.0
,,,,,,,,,,,0.5479924471294708,0.19514917083494607,0.24028791831341004,passive_aggressive,0.0001605,,,,,,2,,1.0e12,1.0,members,3.0
2441.7494310528336,0.0015828,0,0.0001,cholesky,48,quadratic_stacked_beta,0.0014185,2.966732183033997e-16,0.0001643,5,0.7115006828403009,0.25367173290652467,0.31241424179258936,adaptive_ridge,,,,,,,3,,,,members,3.0
2400.1015635596127,0.0015661,0,0.001,cholesky,48,quadratic_stacked_beta,0.0014185,2.6294654400372286e-16,0.0001476,5,0.7094576554145283,0.25318002513606563,0.3117355107072588,adaptive_ridge,,,,,,,3,,,,members,3.0
2055.696636479235,0.0015752000000000001,0,0.01,cholesky,48,quadratic_stacked_beta,0.0014185,2.3592239273284576e-16,0.0001567,5,0.6919468954956856,0.2490610751694585,0.30626524612636336,adaptive_ridge,,,,,,,3,,,,members,3.0
895.2505447076787,0.0015869,0,0.1,cholesky,48,quadratic_stacked_beta,0.0014185,1.942890293094024e-16,0.0001684,5,0.6433482459823615,0.23921483337873511,0.2948117113547481,adaptive_ridge,,,,,,,3,,,,members,3.0
198.857492335479,0.0016344,0,1.0,cholesky,48,quadratic_stacked_beta,0.0014185,2.2030305172320775e-16,0.0002159,5,0.7463274347620364,0.32339007528090324,0.38077920121110337,adaptive_ridge,,,,,,,3,,,,members,3.0
,4.84e-5,,0.0001,,,,,,,,0.6946905819822083,0.2441113647754044,0.30226623445512824,static_ridge,,,,,,,3,,,,members,3.0
,4.05e-5,,0.001,,,,,,,,0.69308465522349,0.24378011235484276,0.30181264075271996,static_ridge,,,,,,,3,,,,members,3.0
,3.84e-5,,0.01,,,,,,,,0.6803133480012198,0.24111786672383442,0.2982161825823747,static_ridge,,,,,,,3,,,,members,3.0
,3.74e-5,,0.1,,,,,,,,0.6495593660730843,0.23738863542512792,0.2933348706721731,static_ridge,,,,,,,3,,,,members,3.0
,3.76e-5,,1.0,,,,,,,,0.7509435964704833,0.32310501544815506,0.38088724401145,static_ridge,,,,,,,3,,,,members,3.0
,,,,,,,,,,,0.6550553307745384,0.1943075891644275,0.25477541849170143,rls,0.0009732,0.9,1.0e-6,,,,3,,,,members,3.0
,,,,,,,,,,,0.6550553307745384,0.1943075891644275,0.25477541849170143,rls,0.0009992,0.9,0.0001,,,,3,,,,members,3.0
,,,,,,,,,,,0.6550553307745384,0.1943075891644275,0.25477541849170143,rls,0.2155142,0.9,0.01,,,,3,,,,members,3.0
,,,,,,,,,,,0.6550553307745384,0.1943075891644275,0.25477541849170143,rls,0.0009086,0.9,0.1,,,,3,,,,members,3.0
,,,,,,,,,,,0.6274907191546331,0.19533864206430052,0.2517417934397582,rls,0.000888,0.95,1.0e-6,,,,3,,,,members,3.0
,,,,,,,,,,,0.6274907191546331,0.19533864206430052,0.2517417934397582,rls,0.0008616,0.95,0.0001,,,,3,,,,members,3.0
,,,,,,,,,,,0.6274907191546331,0.19533864206430052,0.2517417934397582,rls,0.0008766,0.95,0.01,,,,3,,,,members,3.0
,,,,,,,,,,,0.6274907191546331,0.19533864206430052,0.2517417934397582,rls,0.000865,0.95,0.1,,,,3,,,,members,3.0
,,,,,,,,,,,0.6427870732931557,0.20989248487235412,0.2662779965915021,rls,0.0008828,0.98,1.0e-6,,,,3,,,,members,3.0
,,,,,,,,,,,0.6427870732931557,0.20989248487235412,0.2662779965915021,rls,0.000877,0.98,0.0001,,,,3,,,,members,3.0
,,,,,,,,,,,0.6427870732931558,0.20989248487235412,0.2662779965915021,rls,0.0008988,0.98,0.01,,,,3,,,,members,3.0
,,,,,,,,,,,0.6427870732931558,0.20989248487235412,0.2662779965915021,rls,0.0008946,0.98,0.1,,,,3,,,,members,3.0
,,,,,,,,,,,0.6559642654091329,0.22621329171658533,0.28221842409858766,rls,0.0009144,0.99,1.0e-6,,,,3,,,,members,3.0
,,,,,,,,,,,0.6559642654091327,0.22621329171658527,0.28221842409858766,rls,0.1379779,0.99,0.0001,,,,3,,,,members,3.0
,,,,,,,,,,,0.6559642654091202,0.2262132917165784,0.2822184240985803,rls,0.001074,0.99,0.01,,,,3,,,,members,3.0
,,,,,,,,,,,0.6559642654090052,0.2262132917165157,0.2822184240985136,rls,0.001058,0.99,0.1,,,,3,,,,members,3.0
,,,,,,,,,,,0.659825243568696,0.23577168238807827,0.29123071096230563,rls,0.0010576,0.995,1.0e-6,,,,3,,,,members,3.0
,,,,,,,,,,,0.6598252435671226,0.23577168238675086,0.2912307109611157,rls,0.0010629,0.995,0.0001,,,,3,,,,members,3.0
,,,,,,,,,,,0.659825243409783,0.23577168225401224,0.2912307108421219,rls,0.0010564,0.995,0.01,,,,3,,,,members,3.0
,,,,,,,,,,,0.6598252419794245,0.2357716810472981,0.29123070976036075,rls,0.00107,0.995,0.1,,,,3,,,,members,3.0
,,,,,,,,,,,0.7186470411846515,0.30712139153839485,0.3580875553892024,hedge,0.0007691,,,0.01,0,,3,,,,members,3.0
,,,,,,,,,,,0.7186376345644598,0.30712361329399873,0.3580940361561779,hedge,0.0008843,,,0.01,24,,3,,,,members,3.0
,,,,,,,,,,,0.7186510046801226,0.30712898828788376,0.3580969208375024,hedge,0.0008492,,,0.01,72,,3,,,,members,3.0
,,,,,,,,,,,0.7186620868487361,0.3071266632262751,0.35809576374958124,hedge,0.0008285,,,0.01,168,,3,,,,members,3.0
,,,,,,,,,,,0.718672554276455,0.3071292785231705,0.35809814963185366,hedge,0.000845,,,0.01,336,,3,,,,members,3.0
,,,,,,,,,,,0.7176817181759952,0.30669977121158787,0.35760624549556347,hedge,0.0007535,,,0.05,0,,3,,,,members,3.0
,,,,,,,,,,,0.7176348502354913,0.30671088766461346,0.3576387860632766,hedge,0.000825,,,0.05,24,,3,,,,members,3.0
,,,,,,,,,,,0.7177013108364929,0.3067376807758075,0.35765284031181926,hedge,0.0008372,,,0.05,72,,3,,,,members,3.0
,,,,,,,,,,,0.7177567598276344,0.3067260808201986,0.35764708570684184,hedge,0.0008291,,,0.05,168,,3,,,,members,3.0
,,,,,,,,,,,0.7178090450646789,0.3067391197659111,0.3576588976779019,hedge,0.0008286,,,0.05,336,,3,,,,members,3.0
,,,,,,,,,,,0.7165149772517512,0.3061745704890704,0.35701028984324673,hedge,0.0007717,,,0.1,0,,3,,,,members,3.0
,,,,,,,,,,,0.7164056878872875,0.3061968289798627,0.3570757129111903,hedge,0.0008251,,,0.1,24,,3,,,,members,3.0
,,,,,,,,,,,0.7165528936013882,0.30625020373862477,0.3571028981857383,hedge,0.0008393,,,0.1,72,,3,,,,members,3.0
,,,,,,,,,,,0.716644237846466,0.3062270667719896,0.357091464865906,hedge,0.0008348,,,0.1,168,,3,,,,members,3.0
,,,,,,,,,,,0.7167539930348997,0.3062530492819631,0.35711479518111416,hedge,0.0008367,,,0.1,336,,3,,,,members,3.0
,,,,,,,,,,,0.7132142113134485,0.30461134905723447,0.3552602907893719,hedge,0.0007482,,,0.25,0,,3,,,,members,3.0
,,,,,,,,,,,0.7129986121465481,0.30466728928380477,0.35542640382079743,hedge,0.0008604,,,0.25,24,,3,,,,members,3.0
,,,,,,,,,,,0.7133012640692974,0.3047990309201015,0.35548744883005357,hedge,0.0008265,,,0.25,72,,3,,,,members,3.0
,,,,,,,,,,,0.7135191309439916,0.30474165353400173,0.3554594154515734,hedge,0.0008281,,,0.25,168,,3,,,,members,3.0
,,,,,,,,,,,0.7137707531210268,0.3048058696789667,0.35551554085421655,hedge,0.00084,,,0.25,336,,3,,,,members,3.0
,,,,,,,,,,,0.7079204184863286,0.3020801979011219,0.35246957878864643,hedge,0.0007525,,,0.5,0,,3,,,,members,3.0
,,,,,,,,,,,0.7077136004463666,0.3021783855581663,0.3528101355222632,hedge,0.0010278,,,0.5,24,,3,,,,members,3.0
,,,,,,,,,,,0.7080597160156996,0.30242789450807533,0.3529093402842883,hedge,0.0016422,,,0.5,72,,3,,,,members,3.0
,,,,,,,,,,,0.708469354414545,0.30232645519927376,0.3528549863814027,hedge,0.0016072,,,0.5,168,,3,,,,members,3.0
,,,,,,,,,,,0.7089693037788516,0.30244473994036225,0.35295994168752354,hedge,0.0016217,,,0.5,336,,3,,,,members,3.0
,,,,,,,,,,,0.698352064055293,0.29731840678831994,0.3473555301034087,hedge,0.0016081,,,1.0,0,,3,,,,members,3.0
,,,,,,,,,,,0.6992205872856571,0.29758270067308207,0.34806694445165604,hedge,0.0016481,,,1.0,24,,3,,,,members,3.0
,,,,,,,,,,,0.6989723491444508,0.2980460443567925,0.3481769126025457,hedge,0.0016766,,,1.0,72,,3,,,,members,3.0
,,,,,,,,,,,0.6993680102904537,0.2978248361679644,0.3480742623781918,hedge,0.0015539,,,1.0,168,,3,,,,members,3.0
,,,,,,,,,,,0.7001792618238454,0.2980380086682262,0.3482556526724127,hedge,0.0016624,,,1.0,336,,3,,,,members,3.0
,,,,,,,,,,,0.955713329743374,0.33385524396007044,0.41693985782448867,exp3,0.0010431,,,,,0.01,3,,,,members,3.0
,,,,,,,,,,,0.9264197841826075,0.32702698068583436,0.40588406812427036,exp3,0.0009327,,,,,0.05,3,,,,members,3.0
,,,,,,,,,,,0.9282735244317242,0.32256880794991677,0.40191793829502687,exp3,0.0009044,,,,,0.1,3,,,,members,3.0
,,,,,,,,,,,0.9417113673704651,0.32878332273854016,0.4084294743135806,exp3,0.0009159,,,,,0.2,3,,,,members,3.0
,,,,,,,,,,,0.9931493795659986,0.3452366181960154,0.4310003047568607,exp3,0.0009039,,,,,0.4,3,,,,members,3.0
,,,,,,,,,,,0.6890960367304305,0.2921756946698288,0.34207104017936735,fixed_share,0.0008598,,,0.01,,,3,0.005,,,members,3.0
,,,,,,,,,,,0.7008663039884585,0.29889333496988574,0.3491115286441172,fixed_share,0.0011965,,,0.01,,,3,0.01,,,members,3.0
,,,,,,,,,,,0.7090592424881623,0.3029111781672704,0.353441486114408,fixed_share,0.0009199,,,0.01,,,3,0.02,,,members,3.0
,,,,,,,,,,,0.7147968267911395,0.3055272847280089,0.35631542572548186,fixed_share,0.0009278,,,0.01,,,3,0.05,,,members,3.0
,,,,,,,,,,,0.716936602702645,0.30642413123970785,0.3573206817925587,fixed_share,0.0009033,,,0.01,,,3,0.1,,,members,3.0
,,,,,,,,,,,0.6763239254179055,0.27264261079566066,0.32535320452597116,fixed_share,0.0009034,,,0.05,,,3,0.005,,,members,3.0
,,,,,,,,,,,0.6738794374197387,0.28070356748065023,0.3312003870234963,fixed_share,0.0009604,,,0.05,,,3,0.01,,,members,3.0
,,,,,,,,,,,0.6837743910498059,0.29001432804379507,0.3399890304278001,fixed_share,0.0008927,,,0.05,,,3,0.02,,,members,3.0
,,,,,,,,,,,0.7015176113677642,0.2993225909400867,0.3496967858882372,fixed_share,0.0010506,,,0.05,,,3,0.05,,,members,3.0
,,,,,,,,,,,0.7100991290774905,0.3033194281385184,0.3540079630639413,fixed_share,0.0009405,,,0.05,,,3,0.1,,,members,3.0
,,,,,,,,,,,0.7021515999492048,0.2708657407290145,0.32717023723828204,fixed_share,0.001008,,,0.1,,,3,0.005,,,members,3.0
,,,,,,,,,,,0.6792670001568644,0.27327284336461655,0.32633304664048907,fixed_share,0.000897,,,0.1,,,3,0.01,,,members,3.0
,,,,,,,,,,,0.6743855534481902,0.28127788324504327,0.33184051459516534,fixed_share,0.0009696,,,0.1,,,3,0.02,,,members,3.0
,,,,,,,,,,,0.6901127337992705,0.2931442286312515,0.34339679792719663,fixed_share,0.0008525,,,0.1,,,3,0.05,,,members,3.0
,,,,,,,,,,,0.7034108966551793,0.2997810502300193,0.350394638587608,fixed_share,0.0008413,,,0.1,,,3,0.1,,,members,3.0
,,,,,,,,,,,0.7558061915884491,0.2783865261570195,0.34059596683139154,fixed_share,0.0008527,,,0.25,,,3,0.005,,,members,3.0
,,,,,,,,,,,0.7213163193088533,0.27344932663858623,0.33142103198075273,fixed_share,0.0008421,,,0.25,,,3,0.01,,,members,3.0
,,,,,,,,,,,0.6928462155556591,0.27385905006552075,0.3280281475848072,fixed_share,0.0008335,,,0.25,,,3,0.02,,,members,3.0
,,,,,,,,,,,0.680047656421851,0.2824547039920306,0.33371539874193384,fixed_share,0.0008366,,,0.25,,,3,0.05,,,members,3.0
,,,,,,,,,,,0.6904455521467517,0.29184574236765914,0.34267431132074627,fixed_share,0.0009427,,,0.25,,,3,0.1,,,members,3.0
,,,,,,,,,,,0.7915202852931145,0.2845984441194406,0.35057572483483834,fixed_share,0.0008706,,,0.5,,,3,0.005,,,members,3.0
,,,,,,,,,,,0.7601771002017351,0.2787656121969487,0.34077197048758656,fixed_share,0.0008536,,,0.5,,,3,0.01,,,members,3.0
,,,,,,,,,,,0.7291985020047511,0.27591852280171064,0.3335985294558441,fixed_share,0.0008396,,,0.5,,,3,0.02,,,members,3.0
,,,,,,,,,,,0.6936911700895769,0.27778980532721076,0.3313218787131195,fixed_share,0.0008413,,,0.5,,,3,0.05,,,members,3.0
,,,,,,,,,,,0.6892514668569408,0.28500269703352066,0.3370372357180031,fixed_share,0.0008396,,,0.5,,,3,0.1,,,members,3.0
,,,,,,,,,,,0.8150639803740691,0.288399754048122,0.35671262443666624,fixed_share,0.0008501,,,1.0,,,3,0.005,,,members,3.0
,,,,,,,,,,,0.7918030682265972,0.28382093456048424,0.3493937634283602,fixed_share,0.0008782,,,1.0,,,3,0.01,,,members,3.0
,,,,,,,,,,,0.7668886437508085,0.2808192567613467,0.3429553192629233,fixed_share,0.0009644,,,1.0,,,3,0.02,,,members,3.0
,,,,,,,,,,,0.7313593661031456,0.2791312522950087,0.3368450876701809,fixed_share,0.0009222,,,1.0,,,3,0.05,,,members,3.0
,,,,,,,,,,,0.7052569096786568,0.2826297853268538,0.3370796492301608,fixed_share,0.0009497,,,1.0,,,3,0.1,,,members,3.0
,,,,,,,,,,,1.5957381771664594,0.32589358614572944,0.5432675851706276,passive_aggressive,0.0001517,,,,,,3,,1.0e12,0.0001,members,3.0
,,,,,,,,,,,1.5931815494300838,0.3254199117623201,0.5424964004479162,passive_aggressive,0.0001509,,,,,,3,,1.0e12,0.001,members,3.0
,,,,,,,,,,,1.5676995052530824,0.32061766697722655,0.5348595085222393,passive_aggressive,0.0001504,,,,,,3,,1.0e12,0.01,members,3.0
,,,,,,,,,,,1.3299880223575247,0.280011711403923,0.4659076024930729,passive_aggressive,0.0001745,,,,,,3,,1.0e12,0.1,members,3.0
,,,,,,,,,,,0.7188888145769102,0.30722699782543855,0.35820851411371657,passive_aggressive,0.0001115,,,,,,3,,1.0e12,1.0,members,3.0
2633.1068729043623,0.0016507000000000002,0,0.0001,cholesky,48,quadratic_stacked_beta,0.0015001,1.541855951476335e-16,0.0001506,5,0.4721690103244397,0.1660909817073613,0.2053521951172211,adaptive_ridge,,,,,,,4,,,,members,3.0
2607.0688002438624,0.0016719,0,0.001,cholesky,48,quadratic_stacked_beta,0.0015001,2.2740100924753455e-16,0.0001718,5,0.4718452539733052,0.16591206924772964,0.2051283865171917,adaptive_ridge,,,,,,,4,,,,members,3.0
2374.495089147718,0.0016599000000000002,0,0.01,cholesky,48,quadratic_stacked_beta,0.0015001,1.9397900991722177e-16,0.0001598,5,0.4693444612815577,0.16454912591120938,0.20343569925431598,adaptive_ridge,,,,,,,4,,,,members,3.0
1300.7112274242388,0.0016725000000000002,0,0.1,cholesky,48,quadratic_stacked_beta,0.0015001,1.9736244101964245e-16,0.0001724,5,0.4811949090072569,0.16520057185624354,0.20522517320157035,adaptive_ridge,,,,,,,4,,,,members,3.0
346.68611598443414,0.0017157000000000001,0,1.0,cholesky,48,quadratic_stacked_beta,0.0015001,1.8815153411616892e-16,0.0002156,5,0.6579015541619495,0.27777750322154,0.32655046180259806,adaptive_ridge,,,,,,,4,,,,members,3.0
,4.59e-5,,0.0001,,,,,,,,0.46952217156752385,0.1655928053033171,0.20432932430110073,static_ridge,,,,,,,4,,,,members,3.0
,3.78e-5,,0.001,,,,,,,,0.46917483364808094,0.16536507785613208,0.20405553531980536,static_ridge,,,,,,,4,,,,members,3.0
,3.96e-5,,0.01,,,,,,,,0.46624557676913253,0.1637180391032089,0.20204708445223857,static_ridge,,,,,,,4,,,,members,3.0
,4.13e-5,,0.1,,,,,,,,0.4791636315119498,0.16592464468864454,0.20639361850907817,static_ridge,,,,,,,4,,,,members,3.0
,3.61e-5,,1.0,,,,,,,,0.6663955612614914,0.2861551790201639,0.33520392016170814,static_ridge,,,,,,,4,,,,members,3.0
,,,,,,,,,,,0.43757812337338164,0.14543476636855876,0.18395903832117858,rls,0.0010063,0.9,1.0e-6,,,,4,,,,members,3.0
,,,,,,,,,,,0.43757812337338164,0.14543476636855876,0.18395903832117858,rls,0.0009598,0.9,0.0001,,,,4,,,,members,3.0
,,,,,,,,,,,0.43757812337338164,0.14543476636855876,0.18395903832117858,rls,0.0009653,0.9,0.01,,,,4,,,,members,3.0
,,,,,,,,,,,0.43757812337338164,0.14543476636855876,0.18395903832117858,rls,0.0009518,0.9,0.1,,,,4,,,,members,3.0
,,,,,,,,,,,0.4290975166663101,0.14414690750898854,0.18157713425563501,rls,0.0009657,0.95,1.0e-6,,,,4,,,,members,3.0
,,,,,,,,,,,0.4290975166663101,0.14414690750898854,0.18157713425563501,rls,0.0009735,0.95,0.0001,,,,4,,,,members,3.0
,,,,,,,,,,,0.4290975166663101,0.14414690750898854,0.18157713425563501,rls,0.0009808,0.95,0.01,,,,4,,,,members,3.0
,,,,,,,,,,,0.4290975166663101,0.14414690750898854,0.18157713425563501,rls,0.0009645,0.95,0.1,,,,4,,,,members,3.0
,,,,,,,,,,,0.4370327838084575,0.15082483859883647,0.18836178406255286,rls,0.000981,0.98,1.0e-6,,,,4,,,,members,3.0
,,,,,,,,,,,0.43703278380845745,0.15082483859883644,0.18836178406255286,rls,0.0009709,0.98,0.0001,,,,4,,,,members,3.0
,,,,,,,,,,,0.43703278380845745,0.15082483859883647,0.18836178406255286,rls,0.0010185,0.98,0.01,,,,4,,,,members,3.0
,,,,,,,,,,,0.43703278380845745,0.1508248385988364,0.18836178406255286,rls,0.0010773,0.98,0.1,,,,4,,,,members,3.0
,,,,,,,,,,,0.448925503873632,0.15764989444414332,0.19519866922405757,rls,0.0009767,0.99,1.0e-6,,,,4,,,,members,3.0
,,,,,,,,,,,0.448925503873632,0.1576498944441433,0.19519866922405757,rls,0.0009485,0.99,0.0001,,,,4,,,,members,3.0
,,,,,,,,,,,0.44892550387363583,0.1576498944441433,0.19519866922405804,rls,0.0009678,0.99,0.01,,,,4,,,,members,3.0
,,,,,,,,,,,0.448925503873671,0.15764989444414304,0.19519866922406248,rls,0.0009728,0.99,0.1,,,,4,,,,members,3.0
,,,,,,,,,,,0.458849171652098,0.16105742973309917,0.1988107345127206,rls,0.001003,0.995,1.0e-6,,,,4,,,,members,3.0
,,,,,,,,,,,0.45884917165301276,0.16105742973317222,0.198810734512795,rls,0.0009602,0.995,0.0001,,,,4,,,,members,3.0
,,,,,,,,,,,0.4588491717444907,0.16105742974048273,0.19881073452023798,rls,0.0016772,0.995,0.01,,,,4,,,,members,3.0
,,,,,,,,,,,0.45884917257610797,0.1610574298069408,0.19881073458790105,rls,0.0014627,0.995,0.1,,,,4,,,,members,3.0
,,,,,,,,,,,0.5979642912395738,0.20220923565453677,0.25454391082653904,hedge,0.0012027,,,0.01,0,,4,,,,members,3.0
,,,,,,,,,,,0.5978209458349935,0.20217201062396384,0.25449047383956896,hedge,0.0014783,,,0.01,24,,4,,,,members,3.0
,,,,,,,,,,,0.5978589460445382,0.2021717836356717,0.25449647945962284,hedge,0.0012326,,,0.01,72,,4,,,,members,3.0
,,,,,,,,,,,0.5978524382510526,0.2021738588955064,0.25449576577678357,hedge,0.0011104,,,0.01,168,,4,,,,members,3.0
,,,,,,,,,,,0.5978538677618108,0.2021748450756391,0.25449820832844655,hedge,0.0012934,,,0.01,336,,4,,,,members,3.0
,,,,,,,,,,,0.5962775180801739,0.2016955986140283,0.253860493335953,hedge,0.001382,,,0.05,0,,4,,,,members,3.0
,,,,,,,,,,,0.5955693494840478,0.20151799709516763,0.2535986005599207,hedge,0.002064,,,0.05,24,,4,,,,members,3.0
,,,,,,,,,,,0.595752060856112,0.20151410091191485,0.25362718527560335,hedge,0.0022637,,,0.05,72,,4,,,,members,3.0
,,,,,,,,,,,0.595719960792522,0.20152302376795292,0.2536234301097918,hedge,0.0023017,,,0.05,168,,4,,,,members,3.0
,,,,,,,,,,,0.5957269895280294,0.20152698288172768,0.25363518699003124,hedge,0.0022583,,,0.05,336,,4,,,,members,3.0
,,,,,,,,,,,0.5941710541476332,0.20106557078793444,0.25301441658768586,hedge,0.0007329,,,0.1,0,,4,,,,members,3.0
,,,,,,,,,,,0.592973463692671,0.20071319374130916,0.25250386791997675,hedge,0.0007855,,,0.1,24,,4,,,,members,3.0
,,,,,,,,,,,0.593129921408133,0.20070703041594304,0.25255744046508627,hedge,0.0006952,,,0.1,72,,4,,,,members,3.0
,,,,,,,,,,,0.5930737222807254,0.2007352549296411,0.2525494644343476,hedge,0.0006738,,,0.1,168,,4,,,,members,3.0
,,,,,,,,,,,0.5930960873601658,0.2007407697793519,0.2525718366516379,hedge,0.0006663,,,0.1,336,,4,,,,members,3.0
,,,,,,,,,,,0.5880709080893883,0.1992233719573808,0.25053131227873654,hedge,0.0006165,,,0.25,0,,4,,,,members,3.0
,,,,,,,,,,,0.5854896523892767,0.19836155502747854,0.2493541613196399,hedge,0.0006633,,,0.25,24,,4,,,,members,3.0
,,,,,,,,,,,0.5857236321336162,0.19835607443149839,0.24946139067034692,hedge,0.0006709,,,0.25,72,,4,,,,members,3.0
,,,,,,,,,,,0.585574527098998,0.19842454791226094,0.2494379882177996,hedge,0.0006832,,,0.25,168,,4,,,,members,3.0
,,,,,,,,,,,0.5855727885478965,0.1984346356363278,0.24948533975344658,hedge,0.0006916,,,0.25,336,,4,,,,members,3.0
,,,,,,,,,,,0.5782740832046054,0.19628457770912722,0.2465793774992056,hedge,0.0006179,,,0.5,0,,4,,,,members,3.0
,,,,,,,,,,,0.5736685640399766,0.19485804774701346,0.24455344971602036,hedge,0.0010921,,,0.5,24,,4,,,,members,3.0
,,,,,,,,,,,0.5741674112943926,0.19473392378013518,0.24468168779546157,hedge,0.0013178,,,0.5,72,,4,,,,members,3.0
,,,,,,,,,,,0.5737001026828136,0.1948871580305647,0.2446236728362933,hedge,0.0012691,,,0.5,168,,4,,,,members,3.0
,,,,,,,,,,,0.5735841699698305,0.1948810066671034,0.24468983003052783,hedge,0.0012826,,,0.5,336,,4,,,,members,3.0
,,,,,,,,,,,0.5599209173390239,0.1909689186898869,0.23939241136851838,hedge,0.0011646,,,1.0,0,,4,,,,members,3.0
,,,,,,,,,,,0.55313841769239,0.18905984644440824,0.23660893269761654,hedge,0.0012601,,,1.0,24,,4,,,,members,3.0
,,,,,,,,,,,0.5536824342073222,0.18860821805930603,0.23655346854309714,hedge,0.0013168,,,1.0,72,,4,,,,members,3.0
,,,,,,,,,,,0.552703070562754,0.18884729652651783,0.23639681761191733,hedge,0.0007732,,,1.0,168,,4,,,,members,3.0
,,,,,,,,,,,0.552504190902557,0.1887539530667976,0.23641777779002535,hedge,0.0006835,,,1.0,336,,4,,,,members,3.0
,,,,,,,,,,,1.0604502601769386,0.34412999544182765,0.4265059413975394,exp3,0.0006561,,,,,0.01,4,,,,members,3.0
,,,,,,,,,,,0.8203549467613818,0.3189912925069658,0.3787523154255264,exp3,0.0005849,,,,,0.05,4,,,,members,3.0
,,,,,,,,,,,0.8162309637565838,0.31800891790752095,0.37656044022537616,exp3,0.0459893,,,,,0.1,4,,,,members,3.0
,,,,,,,,,,,0.88673176469801,0.3249760398617198,0.38927552849243613,exp3,0.0006759,,,,,0.2,4,,,,members,3.0
,,,,,,,,,,,1.044489753043686,0.3451389887831401,0.4243710728872468,exp3,0.0006205,,,,,0.4,4,,,,members,3.0
,,,,,,,,,,,0.5266915457883298,0.1821487587435892,0.22746780856568638,fixed_share,0.0004547,,,0.01,,,4,0.005,,,members,3.0
,,,,,,,,,,,0.5587299180372406,0.1906422188680898,0.23902651453262275,fixed_share,0.0004249,,,0.01,,,4,0.01,,,members,3.0
,,,,,,,,,,,0.577427781710754,0.19612683732712236,0.24639471148163355,fixed_share,0.0004135,,,0.01,,,4,0.02,,,members,3.0
,,,,,,,,,,,0.5895988064818678,0.19986157645424893,0.2513465402607497,fixed_share,0.0004456,,,0.01,,,4,0.05,,,members,3.0
