cvar_05_ci_high,cvar_05_ci_low,cvar_05_mean,cvar_05_sd,cvar_05_se,cvar_15_ci_high,cvar_15_ci_low,cvar_15_mean,cvar_15_sd,cvar_15_se,mae_ci_high,mae_ci_low,mae_mean,mae_sd,mae_se,method,replications,rmse_ci_high,rmse_ci_low,rmse_mean,rmse_sd,rmse_se,setting,sweep
0.27973572035598787,0.2308300749320113,0.2552828976439996,0.06548586192044646,0.011956027923832368,0.23196250456909057,0.18850633400494615,0.21023441928701836,0.05818888106851894,0.010623787585737713,0.10674348374486646,0.08272090779103201,0.09473219576794924,0.03216681997033801,0.005872830966987262,fixed_share,30,0.12886968176992533,0.10195364021155204,0.11541166099073868,0.03604124157151979,0.006580200336404778,15.0,members
0.19278113767884003,0.1664555347571896,0.17961833621801482,0.035250629716758915,0.006435855020710268,0.15353475040112916,0.13310246166477172,0.14331860603295044,0.027359337093050922,0.004995108694750602,0.06399737788720779,0.0556178932959759,0.05980763559159184,0.011220335937676747,0.0020485436986171445,passive_aggressive,30,0.08084977249742044,0.07014862101921261,0.07549919675831653,0.014329104994249544,0.002616124678070136,15.0,members
0.34862388813177053,0.29598294394709385,0.3223034160394322,0.07048751882026325,0.012869201360142704,0.2998756720157092,0.24836698971328408,0.27412133086449664,0.06897139231511003,0.012592395797841409,0.1611957952987521,0.11952338409814983,0.14035958969845097,0.05580038341415704,0.010187709571123648,ensemble_mean,30,0.18266284815833714,0.14170200953602421,0.16218242884718068,0.05484757023268767,0.010013750480263971,15.0,members
0.6070386142832019,0.4508671055177337,0.5289528599004678,0.2091174908389886,0.038179455633797994,0.4996008014339552,0.37430766521125697,0.4369542333226061,0.16777059063689895,0.03063057899259819,0.22907193057195954,0.1756404805273102,0.20235620554963488,0.07154602560705005,0.013062457374941185,oracle_best_member,30,0.27626320204089777,0.21134843114514001,0.2438058165930189,0.08692247462688439,0.015869800035771677,15.0,members
0.604622660311919,0.45282835731271426,0.5287255088123166,0.20325630467281275,0.03710935434148075,0.5023511688026154,0.38055097138988064,0.441451070096248,0.16309345967128464,0.02977665561450723,0.2470261982807376,0.1862757989390487,0.21665099860989315,0.08134627870490009,0.014851730605258637,validation_best_member,30,0.2889823909182772,0.22101392405538417,0.2549981574868307,0.09101144862400104,0.01661634113419596,15.0,members
0.21398528305504272,0.19994498678388006,0.2069651349194614,0.018800301988955073,0.0034324498290866446,0.172570428513639,0.16098369558122963,0.1667770620474343,0.015514920339827562,0.0028326239493397577,0.0726494939050801,0.0681466079500389,0.0703980509275595,0.006029475029702384,0.001100826494560709,adaptive_ridge,30,0.09126155731328853,0.08546112765190841,0.08836134248259847,0.007766917961953247,0.0014180387233512816,25.0,members
0.15985522790161077,0.13735253987452184,0.1486038838880663,0.03013165265902769,0.005501261952086662,0.1290091435306313,0.11035528839452322,0.11968221596257726,0.024977970766710274,0.004560332676543942,0.05475469909218458,0.04652786597046589,0.05064128253132524,0.011015931865962067,0.0020112247916424667,static_ridge,30,0.06856814885088425,0.05845072929935261,0.06350943907511843,0.013547473589173896,0.0024734189606653396,25.0,members
0.13929006817856698,0.11871527190858171,0.12900267004357435,0.027550158185153294,0.005029947700281349,0.11224061544796395,0.09555967160768129,0.10390014352782262,0.022336194023357608,0.004078012438468345,0.047623250134123475,0.04044270678999381,0.04403297846205864,0.009614924123195865,0.0017554369436583188,rls,30,0.059535521141881376,0.05063762705714722,0.0550865740995143,0.011914498998309694,0.002175279954248975,25.0,members
0.23449726309865612,0.2022523008014843,0.2183747819500702,0.043176797490691414,0.007882968648828046,0.19681453045928268,0.16635328569180388,0.18158390807554328,0.04078835585288227,0.007446900861390496,0.09423365753781729,0.07370295160090831,0.0839683045693628,0.027491120144885556,0.0050191688781461696,hedge,30,0.1118950599619305,0.0906065428746495,0.10125080141829,0.028505847911482127,0.005204431973976763,25.0,members
1.2008958061738744,1.098374096792122,1.1496349514829982,0.13727909009723627,0.025063618106680122,0.8753473352157136,0.8047335116137969,0.8400404234147553,0.09455364635271342,0.017263055000582405,0.3276994393151121,0.29061386043760645,0.30915664987635927,0.04965850213320194,0.009066360596757705,exp3,30,0.43808821528043196,0.40056444602667296,0.41932633065355246,0.0502452498230736,0.009173485578526623,25.0,members
