cvar_05,cvar_15,dataset,fit_seconds,lambda,linear_solver,mae,mape,mape_valid_fraction,max_abs_error,mean_error,median_abs_error,method,n,n_parameters,objective_variant,q95_abs_error,rmse,smape,solve_seconds,tau,wape,fit_and_test_seconds,diagnostic_only,oracle_member_index,oracle_standardized_rmse,selected_member_index,sweep,setting,seed
0.6041205123187033,0.39917358136553477,synthetic_gradual,,,,0.14917843265736933,110.115965882458,1.0,1.3718370794523524,-0.07604274028349306,0.12156995265799546,exp3,1000,,,0.41635571664379184,0.20498125596997557,37.16160240243515,,,23.302427397158393,0.0031285,,,,,drift,0.0,3
0.14965529163853145,0.12157499735768199,synthetic_gradual,,,,0.051681769636542425,35.925699577711356,1.0,0.2132686023844379,-0.01645058951222958,0.04476254771116603,fixed_share,1000,,,0.12547943625582264,0.06460889724602935,16.124096386756243,,,8.072954402720109,0.0014811,,,,,drift,0.0,3
0.12141583885423561,0.09563171567049855,synthetic_gradual,,,,0.03956960392238171,29.58550890243731,1.0,0.19536934580264942,0.0017196570101631213,0.03254836007824655,passive_aggressive,1000,,,0.10034848769921396,0.04993102469700245,14.003828038691315,,,6.180972719115535,0.0002741,,,,,drift,0.0,3
0.20588744881010135,0.16637328844708538,synthetic_gradual,,,,0.07191755737628959,45.94943723958218,1.0,0.2878701317005894,-0.00370205700545915,0.06156283515180089,ensemble_mean,1000,,,0.169863024945159,0.08943868906960732,20.953510149018186,,,11.233887027027798,,,,,,drift,0.0,3
0.2783456619862564,0.2313862174080805,synthetic_gradual,,,,0.10448667655695594,86.83624104020986,1.0,0.41562707017317635,-0.09253319871160122,0.09313050661489353,oracle_best_member,1000,,,0.24218613687778875,0.12659929580356097,29.341579233574624,,,16.321348542594173,,true,4,0.12659929580356097,,drift,0.0,3
0.2783456619862564,0.2313862174080805,synthetic_gradual,,,,0.10448667655695594,86.83624104020986,1.0,0.41562707017317635,-0.09253319871160122,0.09313050661489353,validation_best_member,1000,,,0.24218613687778875,0.12659929580356097,29.341579233574624,,,16.321348542594173,,,,,4,drift,0.0,3
0.07203982929363438,0.057977825890560934,synthetic_gradual,0.1131612,0.0001,cholesky,0.024007230186137433,8.922331506163438,1.0,0.1160257647519532,0.0037453628122424173,0.020617322175957076,adaptive_ridge,1000,510,quadratic,0.06160552632337813,0.03037773393432444,8.147908897867323,0.0475338,5,3.7316570710393666,,,,,,drift,0.0,4
0.06594566114073346,0.052360308889253304,synthetic_gradual,0.0001328,0.0001,,0.022135437279441703,9.097736087244519,1.0,0.10529207249097344,0.003851713208983299,0.019372747523242834,static_ridge,1000,,,0.05429005966349254,0.027724274387739046,7.7973185373664755,,,3.4407076703115074,,,,,,drift,0.0,4
0.06271665825180235,0.051641239709639436,synthetic_gradual,,,,0.021328686490454045,10.073380439275656,1.0,0.08788217901446888,0.004632315411626843,0.01789237955372827,rls,1000,,,0.05333778970588871,0.026933060734829033,8.285912753252036,,,3.315307227905172,0.0031428,,,,,drift,0.0,4
0.15606096729383873,0.12640911953763576,synthetic_gradual,,,,0.05355466646609047,23.11047473764706,1.0,0.2556438236760563,-0.01348857728907935,0.04520878526958522,hedge,1000,,,0.13030005873111852,0.06701228195439062,16.714147592122767,,,8.32447759511799,0.001096,,,,,drift,0.0,4
0.4929819384747276,0.3642558820710085,synthetic_gradual,,,,0.16926058975805292,71.66708213084522,1.0,0.7423564009050572,0.021556086733926345,0.16060773152783397,exp3,1000,,,0.37923463723484074,0.1994294894752793,41.43485603259113,,,26.309677198148876,0.0015783,,,,,drift,0.0,4
0.11299591102719454,0.09209848355979026,synthetic_gradual,,,,0.03908561086939904,18.335994362969945,1.0,0.16266969787725283,-0.003419719280015691,0.03247207699824051,fixed_share,1000,,,0.0978789604829904,0.04894282325676476,12.974890341666404,,,6.075423738841269,0.0014886,,,,,drift,0.0,4
0.08518928531204345,0.06596692154463027,synthetic_gradual,,,,0.027094303078567934,10.88034538330159,1.0,0.15073805765698756,-6.498022197777628e-5,0.02290517710537876,passive_aggressive,1000,,,0.06766357877867774,0.034576578270146284,9.063593289104842,,,4.211508236647975,0.0002848,,,,,drift,0.0,4
0.15943733914646022,0.1291851304935476,synthetic_gradual,,,,0.05464779237079981,23.227814611939177,1.0,0.25771805932638436,-0.010640855584165675,0.04580907455460126,ensemble_mean,1000,,,0.13294722332799142,0.06845453518220321,16.982093281776457,,,8.494391865952963,,,,,,drift,0.0,4
0.18168969865330176,0.17664554939657967,synthetic_gradual,,,,0.1610658010940042,68.22769332368985,1.0,0.19161837774157775,0.1610658010940042,0.16152096197307836,oracle_best_member,1000,,,0.17781213820782713,0.1613928873608097,41.449574292373825,,,25.035888392577775,,true,4,0.1613928873608097,,drift,0.0,4
0.18168969865330176,0.17664554939657967,synthetic_gradual,,,,0.1610658010940042,68.22769332368985,1.0,0.19161837774157775,0.1610658010940042,0.16152096197307836,validation_best_member,1000,,,0.17781213820782713,0.1613928873608097,41.449574292373825,,,25.035888392577775,,,,,4,drift,0.0,4
0.020441196344316338,0.016746049379073646,synthetic_gradual,0.1112336,0.0001,cholesky,0.007013781903526658,3.3340772274144235,1.0,0.0263981155600735,-0.0012090079589035648,0.005922586088097238,adaptive_ridge,1000,510,quadratic,0.017468740748494443,0.008794098580441617,3.1268233230475038,0.0433756,5,1.100352004437333,,,,,,drift,0.0,5
0.01921239675055121,0.015432897040743177,synthetic_gradual,0.0001317,0.0001,,0.00642973342320585,2.9169529650068986,1.0,0.025673895802273305,-0.0014277100184549568,0.005323801658765448,static_ridge,1000,,,0.01594754450467443,0.008081437579080992,2.7940437203266892,,,1.0087239890742605,,,,,,drift,0.0,5
0.01862361913805253,0.01488504107416936,synthetic_gradual,,,,0.0063493518560277,2.9687432997891228,1.0,0.026015308449991448,-0.0012169583499871714,0.005442443077225134,rls,1000,,,0.014955780181834594,0.007922912342390797,2.8518391943449606,,,0.9961133861526301,0.0031383,,,,,drift,0.0,5
0.1763643302965154,0.14179151275778137,synthetic_gradual,,,,0.05923892929222977,28.19898610662766,1.0,0.2541423182641771,-0.03220822360587402,0.05026685365618683,hedge,1000,,,0.14470480130058402,0.07485878959297397,18.851192325529606,,,9.29365576004736,0.0012341,,,,,drift,0.0,5
0.4463072571723545,0.27972136645206436,synthetic_gradual,,,,0.08847707464790856,54.65511855111068,1.0,1.11464885836001,-0.06354249377940077,0.047895885609653216,exp3,1000,,,0.2836547797193283,0.13743308917073083,24.3325364004512,,,13.880660644241784,0.0014496,,,,,drift,0.0,5
0.05586796981752842,0.053459441856031034,synthetic_gradual,,,,0.046303660270161605,24.257992573809865,1.0,0.060581652217830184,-0.046303660270161605,0.04622328210790222,fixed_share,1000,,,0.0538177921347103,0.046528392484253514,15.705747492535279,,,7.264315613440854,0.0011854,,,,,drift,0.0,5
0.03910686562073531,0.030407211532484362,synthetic_gradual,,,,0.012684361899353352,7.018306583821792,1.0,0.05559343546829776,0.00027058495521689986,0.01075031367887827,passive_aggressive,1000,,,0.031205796609970162,0.01598458328977215,5.824580277463125,,,1.9899767675901112,0.0002594,,,,,drift,0.0,5
0.18983507539831954,0.15244539607018986,synthetic_gradual,,,,0.06394711802639726,30.555714599443295,1.0,0.27030274338568405,-0.03571386559016411,0.055392077285592256,ensemble_mean,1000,,,0.15898973602228048,0.08057039779215744,20.05784832247154,,,10.03229647944377,,,,,,drift,0.0,5
0.05454412223036959,0.052401009457403745,synthetic_gradual,,,,0.04610271814205567,24.096592539431093,1.0,0.06012056939999283,-0.04610271814205567,0.046018499907409305,oracle_best_member,1000,,,0.05275156960800486,0.046272185541997524,15.6256695541857,,,7.232790955777048,,true,2,0.046272185541997524,,drift,0.0,5
0.05454412223036959,0.052401009457403745,synthetic_gradual,,,,0.04610271814205567,24.096592539431093,1.0,0.06012056939999283,-0.04610271814205567,0.046018499907409305,validation_best_member,1000,,,0.05275156960800486,0.046272185541997524,15.6256695541857,,,7.232790955777048,,,,,2,drift,0.0,5
0.01275573661207525,0.010296515521931667,synthetic_gradual,0.1070309,0.0001,cholesky,0.004447222888454571,2.0383905101382642,1.0,0.017920232155523297,-0.0006707835469083168,0.003846822888555257,adaptive_ridge,1000,510,quadratic,0.01053321983335088,0.005516734128760376,1.5521988778824432,0.0430089,5,0.6970718188450322,,,,,,drift,0.0,6
0.011350946434659375,0.00908222001206234,synthetic_gradual,0.0001283,0.0001,,0.003936157458890709,1.78939880725082,1.0,0.016697782705510256,-0.0006432810215278582,0.0034261734679644773,static_ridge,1000,,,0.009288487916151191,0.004906319726818383,1.4324452168286674,,,0.6169658026928494,,,,,,drift,0.0,6
0.01078463415723942,0.00879070316505335,synthetic_gradual,,,,0.003876047658931485,1.831832558513159,1.0,0.015502359998993409,-5.4239481735881485e-5,0.0033414307458736366,rls,1000,,,0.009026073767216205,0.004784829044996494,1.4600992802427817,,,0.6075440020233202,0.0030613,,,,,drift,0.0,6
0.26299221763779096,0.2145828481286318,synthetic_gradual,,,,0.08792950212106082,41.604313099085815,1.0,0.4031346590204816,0.033600079662608286,0.07414421926968234,hedge,1000,,,0.22361500853605973,0.11141075599175672,24.722470347233482,,,13.782349009938114,0.0009369,,,,,drift,0.0,6
0.5823081576027622,0.3059379537308568,synthetic_gradual,,,,0.08735255633673442,41.3950488478801,1.0,1.2852609085547013,-0.029971045519940214,0.05004854058839389,exp3,1000,,,0.39460029302900085,0.15719329991175254,22.888218396278223,,,13.691916698056591,0.0069541,,,,,drift,0.0,6
0.07707513514360294,0.06375525247137519,synthetic_gradual,,,,0.030325832210483985,11.450563793682422,1.0,0.10168202724375042,-0.027146426340753056,0.027873505593376396,fixed_share,1000,,,0.06549678157893032,0.03621846996916927,10.377427212602035,,,4.753367111828597,0.0021483,,,,,drift,0.0,6
0.016453865919703273,0.013021181365286447,synthetic_gradual,,,,0.005435631451972087,2.2735454089047114,1.0,0.02649270661959985,-3.2349265166273485e-5,0.0046532858846826675,passive_aggressive,1000,,,0.013457002338355126,0.006852129912631635,1.9367759988164308,,,0.8519981115932216,0.0004164,,,,,drift,0.0,6
0.2740734143124615,0.22230770565664926,synthetic_gradual,,,,0.09136816138600466,43.506263695384284,1.0,0.4364814199443069,0.0346912446886985,0.07616452688632375,ensemble_mean,1000,,,0.23039812396246845,0.11555957896876998,25.43888047698628,,,14.321335368014646,,,,,,drift,0.0,6
0.05756217636632151,0.055542022628156,synthetic_gradual,,,,0.04940940139299644,20.692208399530223,1.0,0.060456884280462884,-0.04940940139299644,0.049404697718250734,oracle_best_member,1000,,,0.05597068632386709,0.049564585881279835,15.89453167813669,,,7.744586264492131,,true,8,0.049564585881279835,,drift,0.0,6
0.05756217636632151,0.055542022628156,synthetic_gradual,,,,0.04940940139299644,20.692208399530223,1.0,0.060456884280462884,-0.04940940139299644,0.049404697718250734,validation_best_member,1000,,,0.05597068632386709,0.049564585881279835,15.89453167813669,,,7.744586264492131,,,,,8,drift,0.0,6
0.1803214364320473,0.1486481961058274,synthetic_gradual,0.1604311,0.01,cholesky,0.06293162619577512,32.690369810392625,1.0,0.2518350537349968,0.0018383028715830872,0.05167889327377545,adaptive_ridge,1000,510,quadratic,0.15669149550801365,0.07870035711905181,19.479684480770505,0.04715,5,9.807260184314371,,,,,,drift,0.0,7
0.17385558484448665,0.13841319829784196,synthetic_gradual,0.0001275,0.001,,0.058095128458185645,30.755996495512232,1.0,0.2782547779250245,0.00036976575307084405,0.04807419659510509,static_ridge,1000,,,0.14125630306945017,0.07305936386572791,17.938585655430263,,,9.05354071827311,,,,,,drift,0.0,7
0.17479268401802148,0.13944297389903013,synthetic_gradual,,,,0.058857425108517894,29.656950783863635,1.0,0.28999091352409356,0.0002746423022494058,0.049212459532942045,rls,1000,,,0.14308098898012755,0.07388138892408933,17.878992245515423,,,9.172336974454101,0.0090425,,,,,drift,0.0,7
0.21104370807940323,0.17145926521222193,synthetic_gradual,,,,0.07350235645995074,37.49450980252742,1.0,0.291791963490881,-0.0035055841258002946,0.06482340645428483,hedge,1000,,,0.17988108823664928,0.09090809965931829,22.049942205061768,,,11.45460204254743,0.0026124,,,,,drift,0.0,7
0.7020813852223455,0.536339654701946,synthetic_gradual,,,,0.2337218613469113,140.6719816720731,1.0,1.116038176468939,-0.14322669000658317,0.20472891552834327,exp3,1000,,,0.5323172675262282,0.2900492801910498,53.43011444231334,,,36.42319837502135,0.00262,,,,,drift,0.0,7
0.20566220242305927,0.16659591786339414,synthetic_gradual,,,,0.07142683747576015,32.614844981150895,1.0,0.3034491975542839,-0.020215992932884425,0.060409421875301184,fixed_share,1000,,,0.17069796338448937,0.08844019243926608,20.95437286691355,,,11.131153310551888,0.0024909,,,,,drift,0.0,7
0.1872744739731459,0.14742318920095682,synthetic_gradual,,,,0.0622485350431437,29.073873427391163,1.0,0.2658022362441136,-0.000486757317711906,0.05363549269977233,passive_aggressive,1000,,,0.15297930109105523,0.07814796453135033,18.84056755763717,,,9.700807307304348,0.0002467,,,,,drift,0.0,7
0.2279545351023122,0.1833716160953551,synthetic_gradual,,,,0.07899973280256249,42.47075645018485,1.0,0.3082210531370504,0.01396414397680117,0.07052030072982277,ensemble_mean,1000,,,0.19389346899830087,0.09787750780820324,24.0117589910606,,,12.31131278374718,,,,,,drift,0.0,7
0.48476785336102013,0.40902627059946944,synthetic_gradual,,,,0.19860766383209846,123.91965430971112,1.0,0.6876926569540238,-0.18212427462799063,0.18693693390529245,oracle_best_member,1000,,,0.4222622655632804,0.2357505196618863,48.432855358563344,,,30.951004312852113,,true,9,0.2357505196618863,,drift,0.0,7
0.48476785336102013,0.40902627059946944,synthetic_gradual,,,,0.19860766383209846,123.91965430971112,1.0,0.6876926569540238,-0.18212427462799063,0.18693693390529245,validation_best_member,1000,,,0.4222622655632804,0.2357505196618863,48.432855358563344,,,30.951004312852113,,,,,9,drift,0.0,7
0.09505132321188026,0.07668356309163873,synthetic_gradual,0.1065328,0.001,cholesky,0.032908667945509874,17.981515690972124,1.0,0.1408531094372263,0.0005372207732447854,0.02775487992690784,adaptive_ridge,1000,510,quadratic,0.0771269428851046,0.0410102606968561,12.61919258521121,0.0519795,5,5.143457099686169,,,,,,drift,0.0,8
0.08876502718508916,0.07217247470598417,synthetic_gradual,0.0001254,0.0001,,0.030830744283864318,17.160386425479224,1.0,0.130475906810804,0.0012797525692934263,0.026051258482696807,static_ridge,1000,,,0.07507152965265872,0.038337580329030105,11.90840413155653,,,4.818688220319996,,,,,,drift,0.0,8
0.08949453665558912,0.07326244468022605,synthetic_gradual,,,,0.031117732172781062,17.569774314134097,1.0,0.12661174597975644,0.0019238756862292672,0.026218150890880587,rls,1000,,,0.07570143318599523,0.03870943010814529,11.917625118385578,,,4.863542964888111,0.0092485,,,,,drift,0.0,8
0.17919548320667322,0.14555779468705757,synthetic_gradual,,,,0.0607940477347447,35.48486893876257,1.0,0.27825744367024385,-0.010566662865814319,0.05037313287963435,hedge,1000,,,0.15232889773050728,0.07638264910746619,19.399033538423144,,,9.50179985886049,0.000949,,,,,drift,0.0,8
0.4520343533681521,0.33468464049791197,synthetic_gradual,,,,0.13736818295587275,82.76671828061556,1.0,0.6896720088584257,0.0602345832328131,0.11791673589963797,exp3,1000,,,0.3411996853707869,0.17541400418011346,35.5613959208174,,,21.469946977655624,0.0017969,,,,,drift,0.0,8
0.16123230971261907,0.12902552601176942,synthetic_gradual,,,,0.053567581555702085,32.82182923243912,1.0,0.24706675090810126,0.01551134188246606,0.045274232277260296,fixed_share,1000,,,0.13371426392356997,0.06755253204641425,17.019171097071865,,,8.372340020626286,0.0026173,,,,,drift,0.0,8
0.09751514845676901,0.07785084499298577,synthetic_gradual,,,,0.032855114017436154,19.163947300389555,1.0,0.11992056225104993,-0.0011080265077607948,0.02832062105651806,passive_aggressive,1000,,,0.08218787308894007,0.041147110681539284,12.510314539820092,,,5.135086893635199,0.0001527,,,,,drift,0.0,8
0.18335225148919876,0.14917670881660594,synthetic_gradual,,,,0.06225159261600282,36.54175118488564,1.0,0.28345790310325736,-0.010611428153861539,0.051477826756667955,ensemble_mean,1000,,,0.15372314587541616,0.07814123565658021,19.838776400351005,,,9.729606696257601,,,,,,drift,0.0,8
0.27814533173397143,0.2367500700503981,synthetic_gradual,,,,0.11127482328367815,67.86889647834516,1.0,0.36411594560610355,0.09915150442852973,0.10356974315498596,oracle_best_member,1000,,,0.24447553869504288,0.13392897046727867,30.5870232546394,,,17.39168783076949,,true,7,0.13392897046727867,,drift,0.0,8
0.27814533173397143,0.2367500700503981,synthetic_gradual,,,,0.11127482328367815,67.86889647834516,1.0,0.36411594560610355,0.09915150442852973,0.10356974315498596,validation_best_member,1000,,,0.24447553869504288,0.13392897046727867,30.5870232546394,,,17.39168783076949,,,,,7,drift,0.0,8
0.08614649749149789,0.07070016043979398,synthetic_gradual,0.11451519999999998,0.0001,cholesky,0.030250460596951037,25.773167726770456,1.0,0.11934008065425639,-0.0006111286199708139,0.025329346526494823,adaptive_ridge,1000,510,quadratic,0.07239100544889374,0.03777261565500795,10.444091230653669,0.0477974,5,4.748184288548089,,,,,,drift,0.0,9
0.07922045841862274,0.06402999927832358,synthetic_gradual,0.0001258,0.0001,,0.027238335895568292,20.190844155248527,1.0,0.11925694138732035,-0.0001887407537762133,0.023192604173499165,static_ridge,1000,,,0.06832985468440486,0.03403341736952667,9.608377525904222,,,4.275394026845604,,,,,,drift,0.0,9
0.08006988938536881,0.06476037037146641,synthetic_gradual,,,,0.02748033833003578,17.49924406950906,1.0,0.11602132977561253,0.0019208920684139334,0.0231256042553733,rls,1000,,,0.06738240920210897,0.03438457143539517,9.717340693065946,,,4.313379304902652,0.0031209,,,,,drift,0.0,9
0.2487051367149551,0.20999323164706613,synthetic_gradual,,,,0.1009317177458386,81.58914740588831,1.0,0.33318998788084364,0.09026246282678332,0.09565430335898834,hedge,1000,,,0.21382282248506418,0.11997786535167214,27.951362440522978,,,15.842482625380727,0.0009503,,,,,drift,0.0,9
0.5962174736770297,0.3909105750901089,synthetic_gradual,,,,0.16004237580229472,104.41664612940802,1.0,1.3783097237081186,0.09327922492624945,0.13128105891960395,exp3,1000,,,0.38816222587637617,0.20574341108715308,40.688813852749234,,,25.120632191727896,0.0017116,,,,,drift,0.0,9
0.20178424930982689,0.1718647873964952,synthetic_gradual,,,,0.08268698737902519,58.39242071107661,1.0,0.26773280428170576,0.07334804443410736,0.07494298621880979,fixed_share,1000,,,0.17881391291597581,0.0975639837261016,24.361634465678,,,12.978746326263645,0.0016325,,,,,drift,0.0,9
0.10621337958471494,0.08688421889591856,synthetic_gradual,,,,0.03558218550740151,15.3290249821774,1.0,0.14087202704997404,-0.0001462270256371919,0.029709824252467834,passive_aggressive,1000,,,0.09158754588796202,0.04518596569210203,11.680028538390209,,,5.585064519496143,0.0002718,,,,,drift,0.0,9
0.25627416448343215,0.21477674330152696,synthetic_gradual,,,,0.10204529532964675,83.29020059537622,1.0,0.33937184617419225,0.0888480075711186,0.0973327814219675,ensemble_mean,1000,,,0.22049457950812643,0.1219604294155918,28.088578575430653,,,16.01727241314515,,,,,,drift,0.0,9
0.20417373425052054,0.18300667719046704,synthetic_gradual,,,,0.12390878268629726,87.38901008013686,1.0,0.2695575452052452,0.12390816928812273,0.12436292642524027,oracle_best_member,1000,,,0.18600082208886315,0.1299158581226245,34.69038531962409,,,19.449017421688293,,true,10,0.1299158581226245,,drift,0.0,9
0.20417373425052054,0.18300667719046704,synthetic_gradual,,,,0.12390878268629726,87.38901008013686,1.0,0.2695575452052452,0.12390816928812273,0.12436292642524027,validation_best_member,1000,,,0.18600082208886315,0.1299158581226245,34.69038531962409,,,19.449017421688293,,,,,10,drift,0.0,9
0.1367322789475918,0.11000628427537547,synthetic_gradual,0.11228869999999999,0.001,cholesky,0.04698228932590706,23.815510253480248,1.0,0.2174110559780954,0.0034454812341111994,0.039650469450188006,adaptive_ridge,1000,510,quadratic,0.1155637269380301,0.05845015626233494,16.188240181721994,0.052079,5,7.280436359773123,,,,,,drift,0.0,10
0.12358752561460118,0.10006316987377542,synthetic_gradual,0.000132,0.0001,,0.042141552070650415,22.635512909014658,1.0,0.17320449776183472,0.004334618239913617,0.03536234700015781,static_ridge,1000,,,0.10458625848718091,0.0529691326616243,15.210347374548812,,,6.530309449677126,,,,,,drift,0.0,10
0.12363172690914695,0.10069182208542192,synthetic_gradual,,,,0.04249470032542996,22.287924213645997,1.0,0.1651925810827588,0.0047844610297562125,0.035589880259169815,rls,1000,,,0.10192475883862966,0.05344534733315122,14.901199271127753,,,6.585033760292395,0.0031745,,,,,drift,0.0,10
0.22286923811610002,0.18305086537277965,synthetic_gradual,,,,0.07942853563022736,41.98685415673139,1.0,0.30000122829387754,-0.04461893529545837,0.06968818810983465,hedge,1000,,,0.19474971392790882,0.09793133056365486,24.562291711451802,,,12.30834867995607,0.001123,,,,,drift,0.0,10
0.6894157884221732,0.48441313224041677,synthetic_gradual,,,,0.19837162442034262,138.21964728083805,1.0,1.6867083300845347,-0.12700115348193178,0.17030354937207154,exp3,1000,,,0.47692249277635507,0.25780228078197365,48.26253639161414,,,30.73992365843993,0.0014158,,,,,drift,0.0,10
0.22313061326475384,0.1831904726513564,synthetic_gradual,,,,0.07958461743110765,41.80290356182434,1.0,0.3001342753335694,-0.04551878251491502,0.06991772698268944,fixed_share,1000,,,0.19527241656718353,0.09806153121233743,24.612590612655072,,,12.332535317826036,0.0012752,,,,,drift,0.0,10
0.13618193312169324,0.11066400439762776,synthetic_gradual,,,,0.04681667132031768,22.26628678700075,1.0,0.17017160371856555,0.0034000347606403794,0.03916425419540587,passive_aggressive,1000,,,0.1143671262782098,0.05871017283274558,15.535867396212565,,,7.254771979279406,0.00019,,,,,drift,0.0,10
0.2228595057497575,0.1830535750359326,synthetic_gradual,,,,0.07942128093094436,42.00403125727675,1.0,0.29995955115181944,-0.04453184318265125,0.0696811117357368,ensemble_mean,1000,,,0.1949028125610871,0.09792766106258834,24.560159841640925,,,12.307224482365935,,,,,,drift,0.0,10
0.41483770172821294,0.34461835234097676,synthetic_gradual,,,,0.1575345928734064,119.41342949123614,1.0,0.5573332280548464,-0.13772230893739063,0.13958403938924094,oracle_best_member,1000,,,0.35688423414821463,0.19049954039744832,41.36699774283799,,,24.411764397465557,,true,1,0.19049954039744832,,drift,0.0,10
0.41483770172821294,0.34461835234097676,synthetic_gradual,,,,0.1575345928734064,119.41342949123614,1.0,0.5573332280548464,-0.13772230893739063,0.13958403938924094,validation_best_member,1000,,,0.35688423414821463,0.19049954039744832,41.36699774283799,,,24.411764397465557,,,,,1,drift,0.0,10
0.18982514410546003,0.1558141698880981,synthetic_gradual,0.11670130000000001,0.01,cholesky,0.06910785754256042,28.925431571431538,1.0,0.2887081399582815,0.018410757926726758,0.05991925509349855,adaptive_ridge,1000,510,quadratic,0.15778317632770894,0.08493084195381762,21.65983693344303,0.0469233,5,10.790708460924732,,,,,,drift,0.0,11
0.1780481608622087,0.14615435347784192,synthetic_gradual,0.0001304,0.0001,,0.06423954484140716,27.155842444556754,1.0,0.2531859760117233,0.019116982847190555,0.055559170389638916,static_ridge,1000,,,0.15278878644133226,0.07921965715274289,20.72631107415717,,,10.03055549246656,,,,,,drift,0.0,11
0.18193512917460755,0.14842619986049627,synthetic_gradual,,,,0.060701513017649894,30.13735854129208,1.0,0.2408469587080614,0.013955607102319259,0.049642353211456935,rls,1000,,,0.15501670960363603,0.07707317352914385,21.282712984931926,,,9.4781165760651,0.0033864,,,,,drift,0.0,11
0.23628539540501847,0.19209255692381522,synthetic_gradual,,,,0.08255327108961445,31.506534268589697,1.0,0.3249040752296442,0.04357839002690298,0.07232555336701785,hedge,1000,,,0.1989056854661939,0.10273073288262957,25.202120179026828,,,12.890115719114965,0.0011508,,,,,drift,0.0,11
0.5720741781102763,0.4389419431396924,synthetic_gradual,,,,0.1785673365251654,71.15100742623049,1.0,1.133372001467886,0.037602092466665724,0.14787725640788174,exp3,1000,,,0.43375804767624265,0.22910183962833175,43.74827650156136,,,27.882040300558078,0.0016664,,,,,drift,0.0,11
0.21119032668100077,0.17169790333580956,synthetic_gradual,,,,0.07408505586159159,26.830203560706185,1.0,0.3153634496310045,0.04035482270862576,0.06408706446839785,fixed_share,1000,,,0.17696307886553495,0.0919950315062252,22.252433988609813,,,11.5678631568259,0.0013919,,,,,drift,0.0,11
0.20268260774625485,0.15863498795668116,synthetic_gradual,,,,0.06635028661118565,29.356656921938118,1.0,0.2986187140139478,0.002469157418337697,0.05534583193748899,passive_aggressive,1000,,,0.1618157736127061,0.08368708871309925,21.27907822456764,,,10.360133052586248,0.0002136,,,,,drift,0.0,11
0.24163365163871248,0.19612928493634268,synthetic_gradual,,,,0.08444281836400855,32.60110638378699,1.0,0.3195093607376743,0.03949805582007346,0.07481047909142352,ensemble_mean,1000,,,0.204525291268757,0.10484242984062665,25.391283808547776,,,13.185155306307557,,,,,,drift,0.0,11
0.41726918088548376,0.34278966833717384,synthetic_gradual,,,,0.14667622394530683,70.97298878155522,1.0,0.5651958997244053,0.11744360018906311,0.1254422787008647,oracle_best_member,1000,,,0.3568639830472145,0.18209038017980814,37.21066094480483,,,22.9024661887163,,true,1,0.18209038017980814,,drift,0.0,11
0.41726918088548376,0.34278966833717384,synthetic_gradual,,,,0.14667622394530683,70.97298878155522,1.0,0.5651958997244053,0.11744360018906311,0.1254422787008647,validation_best_member,1000,,,0.3568639830472145,0.18209038017980814,37.21066094480483,,,22.9024661887163,,,,,1,drift,0.0,11
0.16662170610717608,0.1322111883687312,synthetic_gradual,0.218245,0.01,cholesky,0.056816893318595865,34.08605257842477,1.0,0.24946376586642027,0.005369548172444681,0.049253118958750064,adaptive_ridge,1000,510,quadratic,0.13588083597011916,0.07046953733935676,18.830172316387518,0.0477108,5,8.989127044108718,,,,,,drift,0.0,12
0.14835655305584308,0.12071633333587824,synthetic_gradual,0.0001378,0.0001,,0.0519770901148498,34.441000424318055,1.0,0.22129216298983445,0.005896344066112508,0.04334451813068389,static_ridge,1000,,,0.12130678094845809,0.06466901341718388,18.24551898597886,,,8.223411016254047,,,,,,drift,0.0,12
0.15405469634433647,0.12210158475382558,synthetic_gradual,,,,0.0525127887709232,34.03592013101394,1.0,0.22948950615115205,0.005452432684032706,0.044466318396066844,rls,1000,,,0.1260048075849755,0.06541632443788449,18.45382114094604,,,8.308165091944174,0.0090756,,,,,drift,0.0,12
0.23319404421931827,0.18896517376907515,synthetic_gradual,,,,0.08130388018525764,51.28460212697298,1.0,0.3235519296878191,0.04811893812097143,0.06925183440003879,hedge,1000,,,0.19415465376771768,0.10081266389458937,25.808029346222995,,,12.863267691636894,0.0022854,,,,,drift,0.0,12
0.6260156910805198,0.46277529650409255,synthetic_gradual,,,,0.187679673685157,155.26537955937255,1.0,1.1876248433966516,0.05474728808458654,0.16055155014489067,exp3,1000,,,0.4529053245392439,0.24230071618002022,47.24178572705939,,,29.693218544924793,0.0024478,,,,,drift,0.0,12
0.21001536438304577,0.1728911252089695,synthetic_gradual,,,,0.07428905421388544,56.07507853211659,1.0,0.2974539865476967,0.05072013283266239,0.063958621592071,fixed_share,1000,,,0.18034931648137908,0.09257511573746793,24.956445552248347,,,11.753436474794567,0.0026216,,,,,drift,0.0,12
0.17086568390773194,0.13161003077975547,synthetic_gradual,,,,0.05479986589552569,27.694744715089133,1.0,0.25026275280963073,0.00226905888879567,0.0467830323899282,passive_aggressive,1000,,,0.1302123949636738,0.06942119584271854,18.406301445748156,,,8.670008649940996,0.0002192,,,,,drift,0.0,12
0.2453953669015238,0.1996888912837319,synthetic_gradual,,,,0.08620739974646338,52.32814941293653,1.0,0.33848849496280553,0.05245176624231982,0.0733418924835503,ensemble_mean,1000,,,0.20606311980392186,0.1066856340393088,26.7665873489497,,,13.639064426100797,,,,,,drift,0.0,12
