condition_number,fit_seconds,iterations,lambda,linear_solver,method,n_parameters,objective_variant,preparation_seconds,residual_norm,selection_metric,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,fit_and_validation_seconds,forgetting,ridge,eta,window,gamma,seed,share,C,epsilon,sweep,setting
,,,,,rls,,,,,mae,,,0.23933341236054306,0.083710269352733,0.10472581608704097,0.0068828,0.995,0.1,,,,9,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.288841800954302,0.09852788192090634,0.1238629034374165,0.0019347,,,0.01,0,,9,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.9318536075667341,0.29527234168809807,0.3762183427451998,0.001145,,,,,0.1,9,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.28955300437239445,0.09873539499906052,0.12413873052540629,0.0011443,,,0.01,,,9,0.1,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.25291235107781185,0.08382410736961511,0.10643784980109691,0.0001526,,,,,,9,,1.0e12,0.1,window,2.0
170708.83958257188,0.1641362,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.159367,1.2736603912179137e-15,mae,0.0047692,2,0.17201715103190188,0.059489747977394,0.07411137707990358,,,,,,,10,,,,window,2.0
,9.83e-5,,0.01,,static_ridge,,,,,mae,,,0.17024426685147212,0.05794255950378842,0.0723756645627376,,,,,,,10,,,,window,2.0
,,,,,rls,,,,,mae,,,0.1611164940927139,0.055650546282209085,0.06954589861715472,0.0087112,0.995,0.1,,,,10,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.3384163422667968,0.14597351808476855,0.17047205378664435,0.0024288,,,1.0,336,,10,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.7322239673275946,0.16246117532771248,0.23936922355890314,0.0012592,,,,,0.1,10,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.30595419792378153,0.10435491209551621,0.13100524876726477,0.0022183,,,0.25,,,10,0.02,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.16651318604168674,0.05796302709183534,0.0723879954401935,0.0001467,,,,,,10,,1.0e12,0.1,window,2.0
67486.56652794362,0.0131874,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0090373,1.2295947115178195e-15,mae,0.0041501,2,0.22820929367916162,0.07877869976677872,0.09868863467734305,,,,,,,11,,,,window,2.0
,0.0001005,,0.01,,static_ridge,,,,,mae,,,0.22179972152720018,0.07584814551518011,0.09513799194951793,,,,,,,11,,,,window,2.0
,,,,,rls,,,,,mae,,,0.21706248278219722,0.07409498927407977,0.09209859963069383,0.0087608,0.995,0.1,,,,11,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.3172762812291652,0.11983066643548644,0.1449290843835479,0.0013387,,,1.0,24,,11,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.8344603672880428,0.2580128306461405,0.3344231054975238,0.0015334,,,,,0.2,11,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.2711115467957225,0.09471995024478096,0.11796928867013975,0.0017654,,,0.05,,,11,0.005,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.22336798531994398,0.07519407805238026,0.0944012119479718,0.0001692,,,,,,11,,1.0e12,0.1,window,2.0
36550.42871461377,0.0143654,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0097289,1.3499579191351605e-15,mae,0.0046365,2,0.2201586073932938,0.07300479432435962,0.09285463760294003,,,,,,,12,,,,window,2.0
,9.99e-5,,0.01,,static_ridge,,,,,mae,,,0.21671530508095807,0.07138324682916589,0.09071315633149855,,,,,,,12,,,,window,2.0
,,,,,rls,,,,,mae,,,0.20421209266027376,0.06734019818809256,0.08546526565698051,0.0076439,0.995,1.0e-6,,,,12,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.24582880098873303,0.08267691313891103,0.10352083724782639,0.0008296,,,1.0,0,,12,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.8092378059534241,0.2769088012765567,0.3417995045249321,0.002528,,,,,0.1,12,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.24608961497148404,0.08319969738838509,0.10433341669149158,0.0011195,,,0.01,,,12,0.01,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.22021390973183366,0.07003131957763856,0.09032169721498938,0.0001565,,,,,,12,,1.0e12,0.1,window,2.0
272672.464903568,0.0133298,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0090422,1.1980799587472478e-15,mae,0.0042876,2,0.19248929649837598,0.06384204817595006,0.08078972710743215,,,,,,,13,,,,window,2.0
,0.0001118,,0.0001,,static_ridge,,,,,mae,,,0.18667628268759034,0.06338787683949348,0.07980283813172784,,,,,,,13,,,,window,2.0
,,,,,rls,,,,,mae,,,0.17613808726395244,0.058221131057297044,0.07321858826997549,0.002917,0.995,0.1,,,,13,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.28588177046817415,0.10170751134480117,0.1260016775165405,0.0027528,,,0.25,0,,13,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.9307446789179007,0.3126769206547629,0.38806013267928635,0.0020096,,,,,0.2,13,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.25786156962447343,0.08820893907846783,0.11063189594400613,0.0018552,,,0.25,,,13,0.05,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.192698934820903,0.06057322042600924,0.07774559022940673,0.0001916,,,,,,13,,1.0e12,0.1,window,2.0
11434.399712238059,0.0172172,0,0.1,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0117408,8.245978437566194e-16,mae,0.0054764,2,0.3086335883717161,0.11022223991083568,0.13728782865351088,,,,,,,14,,,,window,2.0
,0.0001142,,0.1,,static_ridge,,,,,mae,,,0.3151390344486258,0.10743064353420866,0.13504629192348533,,,,,,,14,,,,window,2.0
,,,,,rls,,,,,mae,,,0.3001260397225624,0.09652742617389634,0.12305286414579988,0.0094792,0.98,0.01,,,,14,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.335036926790658,0.11772632025847649,0.14584185144122094,0.0009827,,,1.0,72,,14,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.9228494869259469,0.2275729672957513,0.3163925566732033,0.0012176,,,,,0.2,14,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.2993919287794196,0.10289463746951628,0.12839187332205462,0.0010252,,,0.05,,,14,0.01,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.3366230021549635,0.10310403572285196,0.13293391528743337,0.000172,,,,,,14,,1.0e12,0.1,window,2.0
31962.505299758886,0.0126013,0,0.1,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0085802,1.2788195096072457e-15,mae,0.0040211,2,0.32166328807139566,0.11049230267712083,0.13870672659932706,,,,,,,15,,,,window,2.0
,9.59e-5,,0.1,,static_ridge,,,,,mae,,,0.31303725690084405,0.10772692316768001,0.1348884311760078,,,,,,,15,,,,window,2.0
,,,,,rls,,,,,mae,,,0.3148394860335894,0.09974049279027619,0.12879382895082697,0.0908414,0.95,0.01,,,,15,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.4255159634203406,0.18080769915445807,0.21109590813058013,0.0022715,,,1.0,24,,15,,,,window,2.0
,,,,,exp3,,,,,mae,,,1.0978966581586453,0.3343099866540617,0.43811446511464497,0.0018458,,,,,0.1,15,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.3593057437343983,0.12279202485287447,0.1541451558374481,0.0571358,,,0.05,,,15,0.005,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.3748415140106583,0.10711275067408464,0.1418877678739849,0.0001714,,,,,,15,,1.0e12,0.1,window,2.0
96465.27355943015,0.0118668,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0083358,1.2105536314778655e-15,mae,0.003531,2,0.20077322332770892,0.06979365260104702,0.08731993877349256,,,,,,,16,,,,window,2.0
,9.25e-5,,0.01,,static_ridge,,,,,mae,,,0.20238946528403645,0.06986104758963516,0.08782060879245342,,,,,,,16,,,,window,2.0
,,,,,rls,,,,,mae,,,0.19163869834879216,0.06650715406389777,0.083214369035415,0.0328661,0.995,0.1,,,,16,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.2510100650640427,0.09037314728342898,0.11191619369857118,0.0008582,,,0.01,0,,16,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.8155003526292581,0.20922798777648652,0.28700371103388994,0.0011421,,,,,0.2,16,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.25154523814667457,0.09074361095908116,0.11230483266476417,0.0010148,,,0.01,,,16,0.1,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.20843429625400234,0.07066696136115179,0.08848908271557283,0.0001563,,,,,,16,,1.0e12,0.1,window,2.0
241348.42748285507,0.0420025,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.03782,1.4221516554496767e-15,mae,0.0041825,2,0.19724997713416226,0.06636914697422128,0.08435662376059141,,,,,,,17,,,,window,2.0
,9.2e-5,,0.01,,static_ridge,,,,,mae,,,0.19418457572636671,0.0650389653727623,0.081920407996403,,,,,,,17,,,,window,2.0
,,,,,rls,,,,,mae,,,0.18164630561458048,0.0600435607693447,0.07570163391033578,0.0025835,0.995,1.0e-6,,,,17,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.2924405506260153,0.11525346206150283,0.13846934760150642,0.0026574,,,1.0,24,,17,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.7408118967082299,0.26644811608774305,0.3203864941492506,0.0020888,,,,,0.1,17,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.22830489682334906,0.08085728779276558,0.1009110794332172,0.00204,,,0.1,,,17,0.02,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.18451109965284992,0.06410028452744024,0.08015877443461288,0.000154,,,,,,17,,1.0e12,0.1,window,2.0
465008.2331395288,0.013665300000000002,0,0.001,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0093328,1.393356633542241e-15,mae,0.0043325,2,0.17130871542700635,0.058682783345869585,0.07379330765954224,,,,,,,18,,,,window,2.0
,0.0001629,,0.001,,static_ridge,,,,,mae,,,0.16068397902110285,0.0573097906294586,0.07076773934452542,,,,,,,18,,,,window,2.0
,,,,,rls,,,,,mae,,,0.15719326372217407,0.055833329452598016,0.06874819376740263,0.0070223,0.995,0.1,,,,18,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.25827084887026985,0.08255872221060993,0.10563516299483415,0.0008192,,,1.0,0,,18,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.9145624474650051,0.28996112552596676,0.3522986716711297,0.00184,,,,,0.2,18,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.2664720371915227,0.08377577808384701,0.10776549323128937,0.0019783,,,0.01,,,18,0.005,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.16489997923768493,0.0558884963894822,0.07040953786463947,0.0001487,,,,,,18,,1.0e12,0.1,window,2.0
22068.71550192088,0.0154482,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0110068,9.459572931221152e-16,mae,0.0044414,2,0.23574253615398677,0.08284001165371208,0.10316144565463628,,,,,,,19,,,,window,2.0
,9.31e-5,,0.01,,static_ridge,,,,,mae,,,0.26534766012922967,0.10126856458013526,0.12239244462639493,,,,,,,19,,,,window,2.0
,,,,,rls,,,,,mae,,,0.21886395503825823,0.07493456154033827,0.09341459610425004,0.0078379,0.98,0.0001,,,,19,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.29180832784632715,0.1043936702296371,0.12911186123306106,0.0011009,,,1.0,72,,19,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.7674600410470833,0.24793667291327107,0.31018421210545194,0.0018406,,,,,0.1,19,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.28762800975529773,0.10416942692896325,0.12857925832281553,0.0011037,,,0.05,,,19,0.02,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.23001543063610932,0.07675541786056898,0.09701991404014175,0.0001766,,,,,,19,,1.0e12,0.1,window,2.0
205709.5513599188,0.012954299999999998,0,0.0001,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0086813,8.832148071426097e-16,mae,0.004273,2,0.17056631920264193,0.05919611194798659,0.07389053242268134,,,,,,,20,,,,window,2.0
,0.0001054,,0.0001,,static_ridge,,,,,mae,,,0.14149777279209658,0.0470079238804436,0.05990350596575299,,,,,,,20,,,,window,2.0
,,,,,rls,,,,,mae,,,0.13561045841667518,0.044336680046807436,0.05633544910209395,0.0026958,0.995,1.0e-6,,,,20,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.28915085573729316,0.09925256388715235,0.12391859426202931,0.0018623,,,0.01,0,,20,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.8417903042029303,0.2540509181622264,0.33122307098034304,0.0015907,,,,,0.2,20,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.2833082059260935,0.09796223985436557,0.12225135585638076,0.0017696,,,0.01,,,20,0.005,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.15025830471604465,0.05198254278791295,0.06512898954742202,0.0001266,,,,,,20,,1.0e12,0.1,window,2.0
64946.48227140341,0.1041688,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.1001972,1.0863524850028598e-15,mae,0.0039716,2,0.20568883764362572,0.0695403700560301,0.08715804683650775,,,,,,,21,,,,window,2.0
,9.63e-5,,0.0001,,static_ridge,,,,,mae,,,0.22006645850020043,0.07397134347065264,0.093070455874823,,,,,,,21,,,,window,2.0
,,,,,rls,,,,,mae,,,0.17049791173541262,0.05829012432620005,0.07330329115774767,0.0095161,0.995,1.0e-6,,,,21,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.200778141420455,0.06797604142618312,0.08544396783474428,0.0961361,,,0.5,0,,21,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.7560201215308655,0.2623200913681688,0.32283561029559,0.0019155,,,,,0.05,21,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.20110597030467983,0.0683552754108625,0.08576925688579996,0.0016913,,,0.01,,,21,0.02,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.18133556051412075,0.05915228753680813,0.07545182850034231,0.0001582,,,,,,21,,1.0e12,0.1,window,2.0
148121.28245209326,0.0129623,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0087762,8.75635263179414e-16,mae,0.0041861,2,0.1545936056884337,0.05074563280209353,0.0640888138691131,,,,,,,22,,,,window,2.0
,9.21e-5,,0.001,,static_ridge,,,,,mae,,,0.15043940743128142,0.050165644857245645,0.06364274867681778,,,,,,,22,,,,window,2.0
,,,,,rls,,,,,mae,,,0.1412675034167916,0.045834931666762016,0.05834524522931382,0.0081416,0.995,0.1,,,,22,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.2332351059166917,0.07447481130830606,0.09504167443725695,0.002269,,,1.0,24,,22,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.6269275992752393,0.18674325353258253,0.23732061152733588,0.0009538,,,,,0.1,22,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.15924061294845987,0.053260898678787714,0.06687903934041661,0.0008339,,,0.05,,,22,0.005,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.1621822476648967,0.052435709265390304,0.06692965918633732,0.0001189,,,,,,22,,1.0e12,0.1,window,2.0
447540.2116556813,0.0127261,0,0.001,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0087923,1.2991054675771628e-15,mae,0.0039338,2,0.13302922885002683,0.047882784626050695,0.058976477150352244,,,,,,,23,,,,window,2.0
,0.0001418,,0.0001,,static_ridge,,,,,mae,,,0.13614353134305593,0.046065826707790754,0.05833732855624639,,,,,,,23,,,,window,2.0
,,,,,rls,,,,,mae,,,0.11858578055651885,0.04162985358100308,0.052140104766592386,0.0065407,0.995,0.1,,,,23,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.31210919901770534,0.11045273623738251,0.13717011327014642,0.0026757,,,1.0,336,,23,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.8310342531568655,0.21685322793651535,0.2968714409416686,0.0018974,,,,,0.1,23,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.2255477917789984,0.07674493610754608,0.09583140190579428,0.0020064,,,0.5,,,23,0.05,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.13161355516710196,0.046859782743096996,0.05817780746205533,0.0001444,,,,,,23,,1.0e12,0.1,window,2.0
136980.50176600614,0.4353658,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.4310277,1.1399126542651253e-15,mae,0.0043381,2,0.20172214953612866,0.06970267475404611,0.0869365053601618,,,,,,,24,,,,window,2.0
,0.0001177,,0.0001,,static_ridge,,,,,mae,,,0.2444183757454849,0.08346178180225888,0.10469644938954174,,,,,,,24,,,,window,2.0
,,,,,rls,,,,,mae,,,0.1793414262228641,0.057785278362323556,0.07355181928457905,0.0027793,0.99,0.1,,,,24,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.2305220311093008,0.07818528106421761,0.09781633570902776,0.0009115,,,1.0,0,,24,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.8344758980129316,0.24931521531515263,0.3218763579398014,0.0012772,,,,,0.2,24,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.20678744452683476,0.06821815247396396,0.08649559434339776,0.0010199,,,0.05,,,24,0.01,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.20258844091993858,0.06355784911743875,0.08139266025414871,0.0001662,,,,,,24,,1.0e12,0.1,window,2.0
62267.91404020823,0.0593979,0,0.1,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0546968,9.180211705290622e-16,mae,0.0047011,2,0.24833868389334535,0.08461936035632708,0.10584491729583861,,,,,,,25,,,,window,2.0
,0.00017,,0.1,,static_ridge,,,,,mae,,,0.24943249381964105,0.08477079337441486,0.10651832708535056,,,,,,,25,,,,window,2.0
,,,,,rls,,,,,mae,,,0.22329541076828907,0.07151996318704264,0.09099755675928148,0.0027505,0.95,0.1,,,,25,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.33791176266136674,0.16132600545016296,0.18145549256056784,0.0025794,,,1.0,336,,25,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.777512071405914,0.31267711233439344,0.3641066390604588,0.0020631,,,,,0.05,25,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.2996324919314596,0.13052228316411082,0.15032849436853354,0.0027219,,,0.1,,,25,0.01,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.25714058725810846,0.08071874564943428,0.10312815420317549,0.0001519,,,,,,25,,1.0e12,0.1,window,2.0
29911.04002542373,0.051972300000000006,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0473804,1.1999271754668687e-15,mae,0.0045919,2,0.23089906297662682,0.08067144243758424,0.1008262191756178,,,,,,,26,,,,window,2.0
,9.77e-5,,0.001,,static_ridge,,,,,mae,,,0.2404395276456878,0.0807393207115924,0.10278161168260401,,,,,,,26,,,,window,2.0
,,,,,rls,,,,,mae,,,0.22773093195962754,0.07664165605608296,0.09653090476802395,0.0070524,0.98,1.0e-6,,,,26,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.37784248030154294,0.1803340278700402,0.20255334144725795,0.002139,,,1.0,24,,26,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.8949448514732319,0.2870729359820149,0.36372795185952495,0.001038,,,,,0.2,26,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.3732056089645716,0.15606138235833444,0.18204656694191687,0.0009762,,,0.25,,,26,0.05,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.23183673269509025,0.07932901606148537,0.09952918039031548,0.0001574,,,,,,26,,1.0e12,0.1,window,2.0
210455.7398769873,0.0158099,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0097135,1.3042352069820138e-15,mae,0.0060964,2,0.1654742561304493,0.0536757200484886,0.068057600229604,,,,,,,27,,,,window,2.0
,9.44e-5,,0.001,,static_ridge,,,,,mae,,,0.15888478659533234,0.05402812961670505,0.06792924084655108,,,,,,,27,,,,window,2.0
,,,,,rls,,,,,mae,,,0.14200288330226377,0.04637602675919656,0.05869343847493325,0.0079572,0.995,1.0e-6,,,,27,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.23573400986059226,0.08220138339795655,0.10253827232148054,0.0008199,,,1.0,0,,27,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.6769125378222351,0.14542208371815266,0.21736488495946207,0.001589,,,,,0.1,27,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.20468200325618316,0.06968625041940894,0.08734926163389616,0.0020683,,,0.5,,,27,0.05,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.15917412066982173,0.05189963085315309,0.06560357371746672,0.0001261,,,,,,27,,1.0e12,0.1,window,2.0
76327.43595351893,0.0126923,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0082953,1.1803604634562468e-15,mae,0.004397,2,0.18945552656982875,0.06623170872378008,0.08277480894039313,,,,,,,28,,,,window,2.0
,8.91e-5,,0.001,,static_ridge,,,,,mae,,,0.18275108118572753,0.06146122435603038,0.0773759269686257,,,,,,,28,,,,window,2.0
,,,,,rls,,,,,mae,,,0.17494597829698588,0.06023366427678969,0.07539201212169529,0.0081906,0.995,1.0e-6,,,,28,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.27452580462763815,0.09694977929358464,0.12033778300914431,0.0010064,,,1.0,72,,28,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.719103567276871,0.15254914890228582,0.23060347882350973,0.0012946,,,,,0.1,28,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.1782373331976065,0.06128062849794099,0.07680396146557647,0.0010803,,,0.05,,,28,0.005,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.1962733665340126,0.06441985843083274,0.08149524826081454,0.000157,,,,,,28,,1.0e12,0.1,window,2.0
84815.03794965528,0.0136608,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0092598,1.3559280486665453e-15,mae,0.004401,2,0.20566933900874107,0.07120051010311722,0.08869247937360472,,,,,,,29,,,,window,2.0
,0.0001043,,0.01,,static_ridge,,,,,mae,,,0.21039160406011972,0.07087168036267005,0.08867761186341253,,,,,,,29,,,,window,2.0
,,,,,rls,,,,,mae,,,0.18377641063280492,0.0651680074963615,0.0809751658970706,0.0997244,0.995,0.1,,,,29,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.24170951365306714,0.07992233432066836,0.1005405374914922,0.0023363,,,1.0,336,,29,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.8884256116870018,0.23702350799251404,0.3193536980361755,0.0015468,,,,,0.2,29,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.24145933330758967,0.0802765633636932,0.10094861757775263,0.0009473,,,0.01,,,29,0.005,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.18833004734820932,0.06645737964517044,0.08238907943381177,0.0001536,,,,,,29,,1.0e12,0.1,window,2.0
47068.04945385115,0.0167353,0,0.01,cholesky,adaptive_ridge,210,quadratic_stacked_beta,0.0108088,1.084842096598274e-15,mae,0.0059265,2,0.23021197175152705,0.07836974295783766,0.09900293939160085,,,,,,,30,,,,window,2.0
,9.65e-5,,0.01,,static_ridge,,,,,mae,,,0.2681237104440177,0.10628204496691289,0.12676033278317406,,,,,,,30,,,,window,2.0
,,,,,rls,,,,,mae,,,0.21102284428226006,0.07005991849092323,0.08817235866109359,0.0026498,0.99,0.1,,,,30,,,,window,2.0
,,,,,hedge,,,,,mae,,,0.37509058862910344,0.14851555960774304,0.17597804187519556,0.0010068,,,1.0,24,,30,,,,window,2.0
,,,,,exp3,,,,,mae,,,0.948794377398713,0.30448921833012443,0.3888515652638487,0.0012217,,,,,0.2,30,,,,window,2.0
,,,,,fixed_share,,,,,mae,,,0.29664845772342396,0.10149275654737028,0.12724015325754134,0.0010876,,,0.1,,,30,0.02,,,window,2.0
,,,,,passive_aggressive,,,,,mae,,,0.223203652645055,0.07404637491807081,0.09352867953661068,0.0001582,,,,,,30,,1.0e12,0.1,window,2.0
951232.7504785123,0.0312715,0,0.0001,cholesky,adaptive_ridge,310,quadratic_stacked_beta,0.0189984,1.8270769927402108e-15,mae,0.0122731,3,0.18307598049391874,0.05883653901321045,0.07480330867284862,,,,,,,1,,,,window,3.0
,9.85e-5,,0.001,,static_ridge,,,,,mae,,,0.18487866729418628,0.06230194016323979,0.07848348396917905,,,,,,,1,,,,window,3.0
,,,,,rls,,,,,mae,,,0.16150723590550217,0.05263884915064551,0.06669031759701369,0.0027632,0.995,0.1,,,,1,,,,window,3.0
,,,,,hedge,,,,,mae,,,0.4307279621805851,0.20891521000028987,0.23159691445242508,0.000996,,,1.0,24,,1,,,,window,3.0
,,,,,exp3,,,,,mae,,,0.7908983940592816,0.23271494281508603,0.3048950417144624,0.0016976,,,,,0.1,1,,,,window,3.0
,,,,,fixed_share,,,,,mae,,,0.295504454408635,0.10078286706269464,0.12604846060986286,0.0010046,,,0.5,,,1,0.05,,,window,3.0
,,,,,passive_aggressive,,,,,mae,,,0.16914886291438477,0.05727567610560804,0.07179413969496565,0.0001284,,,,,,1,,1.0e12,0.1,window,3.0
382705.9341152538,0.0301273,0,0.01,cholesky,adaptive_ridge,310,quadratic_stacked_beta,0.0157438,1.7903168367624735e-15,mae,0.0143835,3,0.2143872646896356,0.07778754648322024,0.09510403151076048,,,,,,,2,,,,window,3.0
,9.49e-5,,0.01,,static_ridge,,,,,mae,,,0.2100257887555147,0.07209728228400382,0.09001700023182244,,,,,,,2,,,,window,3.0
,,,,,rls,,,,,mae,,,0.19611536866073895,0.06931787719731655,0.08563132795536331,0.0095431,0.995,0.1,,,,2,,,,window,3.0
,,,,,hedge,,,,,mae,,,0.2325767871638078,0.08206626116425177,0.10199789824837803,0.0011392,,,1.0,336,,2,,,,window,3.0
,,,,,exp3,,,,,mae,,,0.9505280170891917,0.35567350509184487,0.4286137026891908,0.0013822,,,,,0.1,2,,,,window,3.0
,,,,,fixed_share,,,,,mae,,,0.23293411830699065,0.08200120171268661,0.10182255953549592,0.0022178,,,0.01,,,2,0.005,,,window,3.0
,,,,,passive_aggressive,,,,,mae,,,0.2006189941742222,0.0698202177112568,0.08689477741264276,0.0001364,,,,,,2,,1.0e12,0.1,window,3.0
2.566323506455647e6,0.0329079,0,0.001,cholesky,adaptive_ridge,310,quadratic_stacked_beta,0.0212662,1.4909751175719105e-15,mae,0.0116417,3,0.17751897085805815,0.05668009426974045,0.07229462142680892,,,,,,,3,,,,window,3.0
,0.0001298,,0.01,,static_ridge,,,,,mae,,,0.2231958700154279,0.08118172814322659,0.09882080431987289,,,,,,,3,,,,window,3.0
,,,,,rls,,,,,mae,,,0.1381771301368853,0.04676836314931355,0.058697955978291076,0.0088289,0.99,0.1,,,,3,,,,window,3.0
,,,,,hedge,,,,,mae,,,0.293231572724992,0.1100002579896433,0.13315400513906242,0.0020955,,,1.0,24,,3,,,,window,3.0
,,,,,exp3,,,,,mae,,,0.8896375353722753,0.18061310755241325,0.28450686874233655,0.0856725,,,,,0.2,3,,,,window,3.0
,,,,,fixed_share,,,,,mae,,,0.1476085701948021,0.049414407408463895,0.061933394752123935,0.0009764,,,0.1,,,3,0.005,,,window,3.0
,,,,,passive_aggressive,,,,,mae,,,0.16919393129420768,0.05782950161686671,0.07242580500410513,0.0001545,,,,,,3,,1.0e12,0.1,window,3.0
